"subject","STIM","trial","keyboard","choice","count_correct","filename","gender","correct","MEL","RYT","Forfra","Bagfra","Rangordning","met_total","wm_total"
28,"B3","   29",21353,"B3",20,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B4","   30",22222,"B4",21,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   31",12343,"B2",22,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B4","   32",22222,"B4",23,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   33",15143,"C4PS",24,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   34",54421,"C2PH",25,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   35",15143,"C4PS",26,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   36",54421,"C2PH",27,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   37",12343,"B2",28,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   38",21353,"B3",29,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   39",21353,"B3",30,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   40",15143,"C4PS",31,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   41",15143,"C4PS",32,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   42",21353,"B3",33,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   43",54421,"C2PH",34,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   44",12343,"B2",35,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   45",54421,"C2PH",36,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B4","   46",22222,"B4",37,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   47",21353,"B3",38,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   48",12343,"B2",39,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B4","   22",22222,"B4",13,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   23",12343,"B2",14,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B2","   24",12343,"B2",15,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   25",21353,"B3",16,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   26",54421,"C2PH",17,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   27",15143,"C4PS",18,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B4","   28",22222,"B4",19,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C4PS","   20",15143,"C4PS",11,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"C2PH","   21",54421,"C2PH",12,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
28,"B3","   19",21353,"B3",10,"28 xingyu-dkboy ","boy",1,18,14,10,11,8,32,29
29,"B4","   29",51534,"B3",18,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   27",33333,"C2PH",17,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   28",44321,"B2",18,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   20",51534,"B4",11,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   21",12343,"B2",11,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   22",33333,"C2PH",12,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   23",44321,"B2",13,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   24",15254,"B3",14,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   25",15254,"B3",15,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   26",12343,"C4PS",16,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   0",15254,"C2PH",0,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B3","   1",15254,"B3",1,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   2",51534,"B3",1,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   3",33333,"B2",1,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C4PS","   4",12343,"C4PS",2,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   5",44321,"B4",2,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B4","   6",51534,"B3",2,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   7",33333,"C2PH",3,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   8",12343,"B2",3,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B2","   9",44321,"B2",4,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   10",12343,"B4",4,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   11",33333,"B2",4,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B4","   12",51534,"B4",5,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   13",51534,"B4",6,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   14",12343,"C4PS",7,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   15",44321,"B3",7,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B3","   16",15254,"B3",8,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   17",33333,"C2PH",9,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   18",44321,"B4",9,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B3","   19",15254,"B3",10,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   57",33333,"C2PH",36,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   58",15254,"B3",37,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   59",33333,"C2PH",38,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   60",44321,"C4PS",38,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B4","   61",51534,"B4",39,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   62",12343,"C4PS",40,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   63",12343,"C4PS",41,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   64",51534,"B4",42,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   65",44321,"B2",43,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   66",15254,"B3",44,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   67",33333,"C2PH",45,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   68",15254,"B3",46,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   69",33333,"C2PH",47,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   30",51534,"B4",19,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   31",44321,"B2",20,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   32",12343,"C4PS",21,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   33",44321,"C2PH",21,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C2PH","   34",33333,"C2PH",22,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   35",33333,"C2PH",23,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   36",15254,"B4",23,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C4PS","   37",12343,"B2",23,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B3","   38",15254,"B3",24,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   39",51534,"B4",25,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   40",33333,"C2PH",26,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C4PS","   41",12343,"C4PS",27,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   42",51534,"B3",27,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C4PS","   43",12343,"B2",27,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B3","   44",15254,"B3",28,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"C2PH","   45",33333,"C2PH",29,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   46",44321,"B2",30,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   47",44321,"B2",31,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   48",15254,"B4",31,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B4","   49",51534,"B3",31,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C4PS","   50",12343,"B2",31,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B4","   51",51534,"B4",32,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B3","   52",15254,"B4",32,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"C4PS","   53",12343,"C4PS",33,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B2","   54",44321,"C4PS",33,"29 xingyu-dkboy ","boy",0,13,12,9,8,6,25,23
29,"B2","   55",44321,"B2",34,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
29,"B4","   56",51534,"B4",35,"29 xingyu-dkboy ","boy",1,13,12,9,8,6,25,23
30,"B4","   30",51534,"B3",12,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B2","   31",44321,"B2",13,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   32",51534,"B3",13,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   33",12343,"B3",13,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C2PH","   34",33333,"C2PH",14,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   35",12343,"C4PS",15,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   36",33333,"C2PH",16,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   37",44321,"B2",17,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   38",15254,"B4",17,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B3","   39",15254,"B4",17,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   40",12343,"B3",17,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   41",12343,"C4PS",18,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   42",15254,"B4",18,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C2PH","   43",33333,"C2PH",19,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   44",44321,"B2",20,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   45",33333,"C2PH",21,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   46",51534,"B4",22,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   47",15254,"B3",23,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   48",44321,"C4PS",23,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   49",51534,"B4",24,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   50",33333,"C2PH",25,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   51",44321,"B2",26,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   52",44321,"B2",27,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   53",51534,"B4",28,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   54",12343,"C4PS",29,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   55",15254,"B3",30,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   56",12343,"C4PS",31,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   57",15254,"B3",32,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   58",51534,"B4",33,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   59",33333,"C2PH",34,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   60",33333,"C2PH",35,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   61",44321,"B2",36,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   62",12343,"C4PS",37,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   63",44321,"B2",38,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   64",51534,"B4",39,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   65",15254,"B3",40,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   66",15254,"B3",41,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   67",51534,"C4PS",41,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   68",12343,"C4PS",42,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   69",33333,"C2PH",43,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   27",12343,"B4",11,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   28",51534,"B4",12,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   29",15254,"B4",12,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B3","   3",15254,"B3",2,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   4",33333,"C4PS",2,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   5",12343,"B2",2,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B3","   6",15254,"B3",3,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   7",33333,"C4PS",3,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B2","   8",44321,"B2",4,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   9",12343,"B4",4,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   10",12343,"C4PS",5,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   11",44321,"B4",5,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C4PS","   12",12343,"B4",5,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B2","   0",44321,"B3",0,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   1",51534,"C2PH",0,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   2",51534,"B4",1,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B4","   16",51534,"B3",6,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   17",51534,"C2PH",6,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B2","   18",44321,"B2",7,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   19",15254,"B3",8,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C4PS","   20",12343,"C2PH",8,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C2PH","   21",33333,"C4PS",8,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B4","   22",51534,"B3",8,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"B2","   23",44321,"B2",9,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B2","   24",44321,"B2",10,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   25",15254,"B3",11,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"C2PH","   13",33333,"C2PH",6,"30 Natasha-dkgirl ","girl",1,12,14,16,13,12,26,41
30,"B3","   14",15254,"B4",6,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C2PH","   15",33333,"C4PS",6,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
30,"C2PH","   26",33333,"C4PS",11,"30 Natasha-dkgirl ","girl",0,12,14,16,13,12,26,41
31,"B3","   3",12343,"C4PS",1,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C2PH","   4",44321,"C4PS",1,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B3","   6",12343,"B4",2,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C2PH","   7",44321,"B2",2,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B2","   8",51534,"B4",2,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C4PS","   5",33333,"C4PS",2,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   10",33333,"C4PS",4,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   11",51534,"B2",5,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   12",33333,"C4PS",6,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   9",33333,"C4PS",3,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   0",51534,"C2PH",0,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B4","   1",15254,"C2PH",0,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B4","   2",15254,"B4",1,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   42",12343,"B4",28,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C2PH","   43",44321,"C2PH",29,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   44",51534,"B2",30,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   45",44321,"B3",30,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B4","   46",15254,"B4",31,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   47",12343,"B3",32,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   48",51534,"B2",33,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   49",15254,"B4",34,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   50",44321,"C2PH",35,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   51",51534,"B2",36,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   52",51534,"B2",37,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   13",44321,"B4",6,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B3","   14",12343,"B4",6,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C2PH","   15",44321,"C2PH",7,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   16",15254,"B2",7,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B4","   17",15254,"B4",8,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   18",51534,"B3",8,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B3","   19",12343,"B3",9,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   20",33333,"C4PS",10,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   21",44321,"C2PH",11,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   22",15254,"B2",11,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B2","   23",51534,"B2",12,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   24",51534,"B2",13,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   25",12343,"B3",14,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   26",44321,"B3",14,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"C4PS","   27",33333,"C4PS",15,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   28",15254,"B4",16,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   29",12343,"B3",17,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   30",15254,"B4",18,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   31",51534,"B2",19,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   32",15254,"B4",20,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   33",33333,"C4PS",21,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   34",44321,"C2PH",22,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   35",33333,"C4PS",23,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   36",44321,"C2PH",24,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   37",51534,"B4",24,"31 natasha-dkgirl ","girl",0,14,15,12,9,8,29,29
31,"B3","   38",12343,"B3",25,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   39",12343,"B3",26,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   40",33333,"C4PS",27,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   41",33333,"C4PS",28,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   55",12343,"B3",40,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   56",33333,"C4PS",41,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   57",12343,"B3",42,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   58",15254,"B4",43,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   59",44321,"C2PH",44,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   60",44321,"C2PH",45,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   61",51534,"B2",46,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   62",33333,"C4PS",47,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B2","   63",51534,"B2",48,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   64",15254,"B4",49,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   65",12343,"B3",50,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   53",15254,"B4",38,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   54",33333,"C4PS",39,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C4PS","   68",33333,"C4PS",53,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"C2PH","   69",44321,"C2PH",54,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B3","   66",12343,"B3",51,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
31,"B4","   67",15254,"B4",52,"31 natasha-dkgirl ","girl",1,14,15,12,9,8,29,29
32,"C2PH","   15",15143,"C4PS",3,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B2","   18",54421,"C2PH",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B3","   19",22222,"C4PS",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B4","   16",12343,"B4",4,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B4","   17",12343,"B4",5,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B4","   22",12343,"C2PH",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B2","   23",54421,"C2PH",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"C4PS","   20",21353,"B2",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"C2PH","   21",15143,"C4PS",5,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"C2PH","   13",15143,"C2PH",3,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B3","   14",22222,"B2",3,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"C4PS","   41",21353,"C4PS",14,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B3","   42",22222,"B3",15,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"C2PH","   43",15143,"C2PH",16,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B2","   44",54421,"C4PS",16,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"C2PH","   45",15143,"C2PH",17,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B4","   46",12343,"C4PS",17,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B3","   47",22222,"B3",18,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B2","   48",54421,"B3",18,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B4","   49",12343,"B4",19,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"C2PH","   50",15143,"C4PS",19,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
32,"B2","   51",54421,"B2",20,"32 Mathias-dkgirl ","girl",1,8,11,10,8,9,19,27
32,"B2","   52",54421,"C4PS",20,"32 Mathias-dkgirl ","girl",0,8,11,10,8,9,19,27
